id,lat,lon,datetime,token
010,43.007218,89.062862,2008-04-04 04:53:26,
010,43.007077,89.066643,2008-04-04 04:53:35,
010,43.006927,89.070417,2008-04-04 04:53:44,
010,43.00678,89.074167,2008-04-04 04:53:53,
010,43.00663,89.077892,2008-04-04 04:54:02,
010,43.006507,89.081718,2008-04-04 04:54:11,
010,43.006287,89.08566,2008-04-04 04:54:20,
010,43.005777,89.089545,2008-04-04 04:54:29,
010,43.004925,89.093203,2008-04-04 04:54:38,
010,43.003858,89.096468,2008-04-04 04:54:47,
010,43.002747,89.099597,2008-04-04 04:54:56,
010,43.00175,89.102477,2008-04-04 04:55:05,
010,43.000883,89.10503,2008-04-04 04:55:14,
010,43.000083,89.107357,2008-04-04 04:55:23,
010,42.999338,89.109548,2008-04-04 04:55:32,
010,42.998635,89.111568,2008-04-04 04:55:41,
010,42.998223,89.112742,2008-04-04 04:55:50,
010,42.998177,89.11294,2008-04-04 04:55:59,
010,42.997883,89.113802,2008-04-04 04:56:08,
010,42.997512,89.114878,2008-04-04 04:56:17,
010,42.997165,89.115903,2008-04-04 04:56:26,
010,42.996813,89.116913,2008-04-04 04:56:35,
010,42.996468,89.117913,2008-04-04 04:56:44,
010,42.996008,89.119263,2008-04-04 04:56:53,
010,42.995413,89.120992,2008-04-04 04:57:02,
010,42.994825,89.12279,2008-04-04 04:57:11,
010,42.994142,89.124712,2008-04-04 04:57:20,
010,42.99325,89.127143,2008-04-04 04:57:29,
010,42.992167,89.129915,2008-04-04 04:57:38,
010,42.991005,89.132952,2008-04-04 04:57:47,
010,42.989822,89.136093,2008-04-04 04:57:56,
010,42.949837,89.174675,2008-04-04 07:16:50,s
010,42.949753,89.173878,2008-04-04 07:16:59,
010,42.949642,89.17289,2008-04-04 07:17:08,
010,42.949597,89.17142,2008-04-04 07:17:17,
010,42.949485,89.169967,2008-04-04 07:17:26,
010,42.94942,89.168615,2008-04-04 07:17:35,
010,42.949367,89.16748,2008-04-04 07:17:44,
010,42.949342,89.166497,2008-04-04 07:17:53,
010,42.949902,89.166223,2008-04-04 07:18:02,
010,42.950977,89.166292,2008-04-04 07:18:11,
010,42.952162,89.166402,2008-04-04 07:18:20,
010,42.953513,89.166525,2008-04-04 07:18:29,
010,42.954983,89.166667,2008-04-04 07:18:38,
010,42.95657,89.16684,2008-04-04 07:18:47,
010,42.958218,89.16701,2008-04-04 07:18:56,
010,42.95979,89.167177,2008-04-04 07:19:05,
010,42.961272,89.167328,2008-04-04 07:19:14,
010,42.962667,89.167488,2008-04-04 07:19:23,
010,42.964302,89.167638,2008-04-04 07:19:32,
010,42.96603,89.167832,2008-04-04 07:19:41,
010,42.967758,89.16804,2008-04-04 07:19:50,
010,42.969442,89.168227,2008-04-04 07:19:59,
010,42.970872,89.168395,2008-04-04 07:20:08,
010,42.97214,89.168567,2008-04-04 07:20:17,
010,42.97358,89.168662,2008-04-04 07:20:26,
010,42.975197,89.16883,2008-04-04 07:20:35,
010,42.976678,89.168998,2008-04-04 07:20:44,
010,42.97786,89.169125,2008-04-04 07:20:53,
010,42.978563,89.16908,2008-04-04 07:21:02,
010,42.978982,89.168433,2008-04-04 07:21:11,
010,42.979427,89.166897,2008-04-04 07:21:20,
010,42.979995,89.164998,2008-04-04 07:21:29,
010,42.980635,89.16287,2008-04-04 07:21:38,
010,42.981357,89.160618,2008-04-04 07:21:47,
010,42.982107,89.158368,2008-04-04 07:21:56,
010,42.982702,89.156535,2008-04-04 07:22:05,
010,42.983273,89.154812,2008-04-04 07:22:14,
010,42.983998,89.152648,2008-04-04 07:22:23,
010,42.9848,89.150267,2008-04-04 07:22:32,
010,42.98565,89.14779,2008-04-04 07:22:41,
010,42.98644,89.14558,2008-04-04 07:22:50,
010,42.987257,89.14344,2008-04-04 07:22:59,
010,42.988143,89.141175,2008-04-04 07:23:08,
010,42.989053,89.138848,2008-04-04 07:23:17,
010,42.989933,89.136655,2008-04-04 07:23:26,
010,42.990783,89.134502,2008-04-04 07:23:35,
010,42.991608,89.132373,2008-04-04 07:23:44,
010,42.992433,89.130265,2008-04-04 07:23:53,
010,42.993223,89.128253,2008-04-04 07:24:02,
010,42.993947,89.12636,2008-04-04 07:24:11,
010,42.99462,89.12459,2008-04-04 07:24:20,
010,42.995182,89.123043,2008-04-04 07:24:29,
010,42.995605,89.121803,2008-04-04 07:24:38,
010,42.995962,89.120792,2008-04-04 07:24:47,
010,42.996298,89.1198,2008-04-04 07:24:56,
010,42.996625,89.118833,2008-04-04 07:25:05,
010,42.996947,89.11789,2008-04-04 07:25:14,
010,42.997345,89.11673,2008-04-04 07:25:23,
010,42.997868,89.115197,2008-04-04 07:25:32,
010,42.998358,89.113805,2008-04-04 07:25:42,s
010,42.998598,89.113143,2008-04-04 07:25:51,
010,42.998602,89.113137,2008-04-04 07:26:00,
010,42.998623,89.113112,2008-04-04 07:26:09,
010,42.99869,89.112925,2008-04-04 07:26:18,
010,42.998903,89.112093,2008-04-04 07:26:27,
010,42.999382,89.110707,2008-04-04 07:26:36,
010,43.000022,89.108825,2008-04-04 07:26:45,
010,43.0008,89.10653,2008-04-04 07:26:54,
010,43.001643,89.104087,2008-04-04 07:27:03,
010,43.002522,89.101513,2008-04-04 07:27:12,
010,43.003465,89.098795,2008-04-04 07:27:21,
010,43.004458,89.095918,2008-04-04 07:27:30,
010,43.00548,89.092953,2008-04-04 07:27:39,
010,43.006468,89.089952,2008-04-04 07:27:48,
010,43.007272,89.086827,2008-04-04 07:27:57,
010,43.007835,89.083517,2008-04-04 07:28:06,
010,43.008123,89.080043,2008-04-04 07:28:15,
010,43.00828,89.076412,2008-04-04 07:28:24,
010,43.008465,89.072655,2008-04-04 07:28:33,
010,43.00866,89.068918,2008-04-04 07:28:42,
010,43.008853,89.065192,2008-04-04 07:28:51,
010,43.009032,89.061477,2008-04-04 07:29:00,
010,43.009222,89.057745,2008-04-04 07:29:09,
010,43.00941,89.054008,2008-04-04 07:29:18,
010,43.009608,89.05023,2008-04-04 07:29:27,
010,43.009798,89.046512,2008-04-04 07:29:36,
010,43.009987,89.04285,2008-04-04 07:29:45,
010,43.010167,89.039272,2008-04-04 07:29:54,
010,43.01034,89.035707,2008-04-04 07:30:03,
010,43.010512,89.032108,2008-04-04 07:30:12,
010,43.010688,89.028455,2008-04-04 07:30:21,
010,43.01087,89.02477,2008-04-04 07:30:30,
010,43.011062,89.021045,2008-04-04 07:30:39,
010,43.01125,89.017307,2008-04-04 07:30:48,
010,43.011442,89.013635,2008-04-04 07:30:57,
010,43.011627,89.009988,2008-04-04 07:31:06,
010,43.01181,89.00631,2008-04-04 07:31:15,
010,43.011993,89.002602,2008-04-04 07:31:24,
010,43.012177,88.9989,2008-04-04 07:31:33,
010,43.012363,88.995257,2008-04-04 07:31:42,
010,43.01254,88.991677,2008-04-04 07:31:51,
010,43.012713,88.98838,2008-04-04 07:32:00,
010,43.012872,88.985178,2008-04-04 07:32:09,
010,43.013018,88.982003,2008-04-04 07:32:18,
010,43.013168,88.978837,2008-04-04 07:32:27,
010,43.01334,88.975793,2008-04-04 07:32:36,
010,43.013492,88.972715,2008-04-04 07:32:45,
010,43.013638,88.969547,2008-04-04 07:32:54,
010,43.013795,88.966338,2008-04-04 07:33:03,
010,43.013962,88.963063,2008-04-04 07:33:12,
010,43.01413,88.959722,2008-04-04 07:33:21,
010,43.014313,88.956388,2008-04-04 07:33:30,
010,43.014477,88.953082,2008-04-04 07:33:39,
010,43.014638,88.949797,2008-04-04 07:33:48,
010,43.014803,88.946467,2008-04-04 07:33:57,
010,43.014973,88.943048,2008-04-04 07:34:06,
010,43.01514,88.939515,2008-04-04 07:34:15,
010,43.015322,88.935882,2008-04-04 07:34:24,
010,43.015523,88.931772,2008-04-04 07:34:34,s
010,43.015702,88.92806,2008-04-04 07:34:43,
010,43.015883,88.924365,2008-04-04 07:34:52,
010,43.016062,88.920668,2008-04-04 07:35:01,
010,43.016242,88.916918,2008-04-04 07:35:10,
010,43.01643,88.913113,2008-04-04 07:35:19,
010,43.016617,88.909275,2008-04-04 07:35:28,
010,43.016793,88.9055,2008-04-04 07:35:37,
010,43.016977,88.90179,2008-04-04 07:35:46,
010,43.017148,88.898145,2008-04-04 07:35:55,
010,43.017313,88.894653,2008-04-04 07:36:04,
010,43.0175,88.89117,2008-04-04 07:36:13,
010,43.017842,88.887642,2008-04-04 07:36:22,
010,43.018345,88.884088,2008-04-04 07:36:31,
010,43.01906,88.880623,2008-04-04 07:36:40,
010,43.01998,88.87725,2008-04-04 07:36:49,
010,43.021077,88.87405,2008-04-04 07:36:58,
010,43.022285,88.870903,2008-04-04 07:37:07,
010,43.023577,88.867767,2008-04-04 07:37:16,
010,43.02487,88.864657,2008-04-04 07:37:25,
010,43.026152,88.861525,2008-04-04 07:37:34,
010,43.027413,88.858418,2008-04-04 07:37:43,
010,43.028673,88.855305,2008-04-04 07:37:52,
010,43.029922,88.852233,2008-04-04 07:38:01,
010,43.03113,88.849243,2008-04-04 07:38:10,
010,43.032322,88.846295,2008-04-04 07:38:19,
010,43.033525,88.843335,2008-04-04 07:38:28,
010,43.034723,88.840368,2008-04-04 07:38:37,
010,43.035905,88.837383,2008-04-04 07:38:46,
010,43.037133,88.834382,2008-04-04 07:38:55,
010,43.03839,88.831347,2008-04-04 07:39:04,
010,43.039668,88.828215,2008-04-04 07:39:13,
010,43.040952,88.825043,2008-04-04 07:39:22,
010,43.042222,88.821897,2008-04-04 07:39:31,
010,43.043452,88.818848,2008-04-04 07:39:40,
010,43.044643,88.815905,2008-04-04 07:39:49,
010,43.045818,88.812985,2008-04-04 07:39:58,
010,43.047017,88.810028,2008-04-04 07:40:07,
010,43.048213,88.807053,2008-04-04 07:40:16,
010,43.049418,88.804077,2008-04-04 07:40:25,
010,43.050643,88.801037,2008-04-04 07:40:34,
010,43.051867,88.798018,2008-04-04 07:40:43,
010,43.053015,88.795138,2008-04-04 07:40:52,
010,43.0541,88.792457,2008-04-04 07:41:01,
010,43.05493,88.7904,2008-04-04 07:41:10,
010,43.055562,88.788903,2008-04-04 07:41:19,
010,43.056102,88.787718,2008-04-04 07:41:28,
010,43.05643,88.78704,2008-04-04 07:41:37,
010,43.057035,88.786083,2008-04-04 07:41:46,
010,43.057937,88.785088,2008-04-04 07:41:55,
010,43.058707,88.784293,2008-04-04 07:42:04,
010,43.059518,88.784715,2008-04-04 07:42:13,
010,43.060572,88.785797,2008-04-04 07:42:22,
010,43.061893,88.787105,2008-04-04 07:42:31,
010,43.063423,88.788562,2008-04-04 07:42:40,
010,43.065002,88.790113,2008-04-04 07:42:49,
010,43.06659,88.791667,2008-04-04 07:42:58,
010,43.068195,88.79323,2008-04-04 07:43:07,
010,43.069823,88.794807,2008-04-04 07:43:16,
010,43.071642,88.796563,2008-04-04 07:43:26,s
010,43.073282,88.79815,2008-04-04 07:43:35,
010,43.074928,88.799745,2008-04-04 07:43:44,
010,43.07662,88.801368,2008-04-04 07:43:53,
010,43.078375,88.803058,2008-04-04 07:44:02,
010,43.08013,88.804768,2008-04-04 07:44:11,
010,43.08191,88.80649,2008-04-04 07:44:20,
010,43.08372,88.808233,2008-04-04 07:44:29,
010,43.085533,88.80995,2008-04-04 07:44:38,
010,43.087318,88.811642,2008-04-04 07:44:47,
010,43.089067,88.81335,2008-04-04 07:44:56,
010,43.090808,88.815067,2008-04-04 07:45:05,
010,43.092547,88.816792,2008-04-04 07:45:14,
010,43.094325,88.81851,2008-04-04 07:45:23,
010,43.096127,88.820213,2008-04-04 07:45:32,
010,43.097885,88.82192,2008-04-04 07:45:41,
010,43.099618,88.82353,2008-04-04 07:45:50,
010,43.101325,88.825213,2008-04-04 07:45:59,
010,43.103022,88.826868,2008-04-04 07:46:08,
010,43.104727,88.828483,2008-04-04 07:46:17,
010,43.106365,88.830073,2008-04-04 07:46:26,
010,43.107928,88.831785,2008-04-04 07:46:35,
010,43.109525,88.833462,2008-04-04 07:46:44,
010,43.111238,88.834965,2008-04-04 07:46:53,
010,43.113042,88.836423,2008-04-04 07:47:02,
010,43.114755,88.838093,2008-04-04 07:47:11,
010,43.116325,88.839992,2008-04-04 07:47:20,
010,43.117855,88.842017,2008-04-04 07:47:29,
010,43.119385,88.84407,2008-04-04 07:47:38,
010,43.121023,88.84605,2008-04-04 07:47:47,
010,43.122785,88.847915,2008-04-04 07:47:56,
010,43.12466,88.849575,2008-04-04 07:48:05,
010,43.126595,88.851007,2008-04-04 07:48:14,
010,43.128573,88.85219,2008-04-04 07:48:23,
010,43.130647,88.853182,2008-04-04 07:48:32,
010,43.132678,88.854113,2008-04-04 07:48:41,
010,43.134555,88.855262,2008-04-04 07:48:50,
010,43.135768,88.85745,2008-04-04 07:48:59,
010,43.136278,88.860362,2008-04-04 07:49:08,
010,43.13672,88.863483,2008-04-04 07:49:17,
010,43.137167,88.866555,2008-04-04 07:49:26,
010,43.137608,88.86962,2008-04-04 07:49:35,
010,43.138055,88.87257,2008-04-04 07:49:44,
010,43.138498,88.875505,2008-04-04 07:49:53,
010,43.138965,88.878255,2008-04-04 07:50:02,
010,43.140247,88.879618,2008-04-04 07:50:11,
010,43.141823,88.880007,2008-04-04 07:50:20,
010,43.143407,88.88037,2008-04-04 07:50:29,
010,43.145143,88.880735,2008-04-04 07:50:38,
010,43.14689,88.881122,2008-04-04 07:50:47,
010,43.148405,88.881345,2008-04-04 07:50:56,
010,43.149603,88.880613,2008-04-04 07:51:05,
010,43.150573,88.879983,2008-04-04 07:51:14,
010,43.151355,88.879315,2008-04-04 07:51:23,
010,43.151987,88.878243,2008-04-04 07:51:32,
010,43.152587,88.877205,2008-04-04 07:51:41,
010,43.152462,88.876122,2008-04-04 07:51:50,
010,43.152398,88.875748,2008-04-04 07:51:59,
010,43.152398,88.875748,2008-04-04 07:52:08,
010,39.121228,117.238374,2008-06-17 12:30:29,s
010,39.121614,117.23849,2008-06-17 12:30:38,
010,39.122308,117.239165,2008-06-17 12:30:47,
010,39.122635,117.239786,2008-06-17 12:30:56,
010,39.123243,117.240014,2008-06-17 12:31:05,
010,39.123914,117.240246,2008-06-17 12:31:14,
010,39.124651,117.240363,2008-06-17 12:31:23,
010,39.125083,117.240378,2008-06-17 12:31:32,
010,39.125401,117.240381,2008-06-17 12:31:41,
010,39.125806,117.240574,2008-06-17 12:31:51,
010,39.126649,117.240338,2008-06-17 12:32:01,
010,39.127658,117.240008,2008-06-17 12:32:11,
010,39.128376,117.239763,2008-06-17 12:32:21,
010,39.128563,117.239694,2008-06-17 12:32:31,
010,39.128869,117.239578,2008-06-17 12:32:41,
010,39.129361,117.23933,2008-06-17 12:32:51,
010,39.130076,117.239061,2008-06-17 12:33:01,
010,39.130819,117.238819,2008-06-17 12:33:11,
010,39.131366,117.238559,2008-06-17 12:33:21,
010,39.132051,117.23797,2008-06-17 12:33:31,
010,39.132626,117.237211,2008-06-17 12:33:41,
010,39.133024,117.236695,2008-06-17 12:33:51,
010,39.133766,117.235956,2008-06-17 12:34:01,
010,39.134811,117.234986,2008-06-17 12:34:11,
010,39.135921,117.233903,2008-06-17 12:34:21,
010,39.137028,117.232823,2008-06-17 12:34:31,
010,39.138021,117.232108,2008-06-17 12:34:41,
010,39.138936,117.231386,2008-06-17 12:34:51,
010,39.13956,117.230843,2008-06-17 12:35:01,
010,39.140218,117.230471,2008-06-17 12:35:11,
010,39.140936,117.230123,2008-06-17 12:35:21,
010,39.141015,117.229554,2008-06-17 12:35:31,
010,39.140418,117.228286,2008-06-17 12:35:41,
010,39.139863,117.226763,2008-06-17 12:35:51,
010,39.139333,117.225288,2008-06-17 12:36:01,
010,39.138733,117.22373,2008-06-17 12:36:11,
010,39.13819,117.222673,2008-06-17 12:36:21,
010,39.137801,117.221604,2008-06-17 12:36:31,
010,39.137619,117.221151,2008-06-17 12:36:41,
010,39.137571,117.220996,2008-06-17 12:36:51,
010,39.137468,117.220775,2008-06-17 12:37:01,
010,39.117101,117.185273,2008-06-28 16:19:03,s
010,39.117936,117.185356,2008-06-28 16:19:13,
010,39.118563,117.185725,2008-06-28 16:19:23,
010,39.118786,117.186551,2008-06-28 16:19:33,
010,39.118511,117.187766,2008-06-28 16:19:43,
010,39.118014,117.18936,2008-06-28 16:19:53,
010,39.117491,117.190953,2008-06-28 16:20:03,
010,39.117148,117.192719,2008-06-28 16:20:13,
010,39.116823,117.19444,2008-06-28 16:20:23,
010,39.116653,117.195958,2008-06-28 16:20:33,
010,39.116536,117.197283,2008-06-28 16:20:43,
010,39.116501,117.198626,2008-06-28 16:20:53,
010,39.116308,117.199823,2008-06-28 16:21:03,
010,39.115958,117.201255,2008-06-28 16:21:13,
010,39.115755,117.202319,2008-06-28 16:21:23,
010,39.115431,117.203728,2008-06-28 16:21:33,
010,39.115226,117.205375,2008-06-28 16:21:43,
010,39.115648,117.206458,2008-06-28 16:21:53,
010,39.1161,117.207549,2008-06-28 16:22:03,
010,39.116606,117.208953,2008-06-28 16:22:13,
010,39.117101,117.210616,2008-06-28 16:22:23,
010,39.117491,117.211636,2008-06-28 16:22:33,
010,39.11779,117.212378,2008-06-28 16:22:43,
010,39.118268,117.213506,2008-06-28 16:22:53,
010,39.118966,117.214908,2008-06-28 16:23:03,
010,39.119896,117.216739,2008-06-28 16:23:13,
010,39.120696,117.217961,2008-06-28 16:23:23,
010,39.121369,117.219105,2008-06-28 16:23:33,
010,39.12198,117.220018,2008-06-28 16:23:43,
010,39.122551,117.220999,2008-06-28 16:23:53,
010,39.123325,117.222386,2008-06-28 16:24:03,
010,39.124318,117.224134,2008-06-28 16:24:13,
010,39.125451,117.22584,2008-06-28 16:24:23,
010,39.126879,117.226673,2008-06-28 16:24:33,
010,39.128404,117.226271,2008-06-28 16:24:43,
010,39.129211,117.225405,2008-06-28 16:24:53,
010,39.12892,117.224165,2008-06-28 16:25:03,
010,39.129174,117.222466,2008-06-28 16:25:13,
010,39.129915,117.220486,2008-06-28 16:25:23,
010,39.130984,117.218848,2008-06-28 16:25:33,
010,39.132124,117.217713,2008-06-28 16:25:43,
